trial,value,best_val_loss,best_val_r2,epochs_trained,param_attention_heads,param_hidden_dim_1_base,param_hidden_dim_2_base,param_hidden_dim_3_base,param_coord_embed_base,param_dropout_rate,param_colonization_threshold,param_colonization_expert_weight,param_colonization_weight,param_jump_threshold,param_jump_expert_weight,param_jump_weight,param_decline_threshold,param_decline_expert_weight,param_decline_weight,param_pde_expert_weight,param_pde_weight,param_learning_rate,param_weight_decay
10,592.0126371273105,592.0126371273105,0.7614925427114495,17,7,8,6,3,7,0.4630659181130071,0.193965611891813,0.5296480713060737,9.522656887511342,84.72528082300295,0.878204789548042,2.2703898624335253,37.65404112669709,0.8124897805145396,8.212185656078328,0.7144299083451704,7.943328122319691,0.0004993637883601218,2.214396068504149e-07
11,1585.805553600235,1585.805553600235,0.3611176069170332,11,2,22,16,8,5,0.2753991977825756,0.10232639337607534,0.7375386315314675,2.9492362457018393,198.8740092569891,0.6358350704309181,7.259174438107952,64.3373971841306,0.6971457481268195,5.2544260599215376,0.5855975253875391,1.1807419121509417,2.5508754249827804e-05,1.6486581733805815e-05
12,476.69037086590083,476.69037086590083,0.8079530720478312,43,6,25,9,4,5,0.2753991977825756,0.09865901148564998,0.7375386315314675,4.013156586009125,109.2620316434298,0.6175209522347848,7.259174438107952,66.27547611551614,0.6971457481268195,5.083062055825858,0.5855975253875391,6.15961879886106,0.0003429667321326434,2.967773209962217e-07
13,516.6689931942278,516.6689931942278,0.7918466598541704,27,7,24,8,3,5,0.28101828772896026,0.10148634053251862,0.7197213913395483,3.957963373277293,106.9406365130335,0.6123043816958816,7.274403085060849,65.49390825002466,0.6973234646653289,5.2544260599215376,0.5972673213806948,6.638996847270607,0.0003928025332222,2.4772555771555616e-07
14,542.8998258849659,542.8998258849659,0.7812788969125088,32,6,26,10,4,7,0.36631594314751786,0.09552251906073074,0.6435973826214701,4.013156586009125,51.976509869501044,0.6123043816958816,7.342340404250017,49.55994645613383,0.779911231003659,6.769917156070596,0.6563058949120363,9.6912271054402,0.0009886870381193046,4.7257073745753864e-07
15,952.4968077610004,952.4968077610004,0.6162622595407814,11,8,26,4,2,6,0.23754701764520592,0.13590388119697527,0.7769479467834559,8.93053359792161,128.9888083091715,0.7278184113677527,4.959542840754541,74.25427747155432,0.6595907080922859,4.082643943639809,0.5394894580093814,6.097922950796916,4.038549892854383e-05,1.0606791618730041e-05
16,756.3740561932583,756.3740561932583,0.6952753343626911,11,2,11,10,8,5,0.36631594314751786,0.13209017466799233,0.6435973826214701,1.8727190177345139,128.9888083091715,0.6831377837068595,6.0021804638487115,52.35994052974628,0.5271288452551053,4.082643943639809,0.7742247504325699,2.0782176795602387,0.0002672093765641602,4.5594072390214954e-05
17,429.116464999427,429.116464999427,0.8271194387939137,50,6,20,10,4,2,0.23754701764520592,0.08136253205020105,0.7769479467834559,8.05266659034115,185.56933062720324,0.5681139558702257,8.28611953486444,74.25427747155432,0.85621601194762,6.769917156070596,0.5394894580093814,5.172326697890094,0.00023689089570144521,6.323728543271069e-07
18,959.4350144822913,959.4350144822913,0.6134670252172925,11,6,17,16,4,2,0.2202259292197384,0.08211734024353566,0.8922566863986378,8.05266659034115,199.53844357894187,0.5681139558702257,8.428747610454728,74.79720483967803,0.85621601194762,9.197189852611936,0.4179818655985018,5.172326697890094,4.665554536020021e-05,6.323728543271069e-07
19,613.2454347804345,613.2454347804345,0.7529383662263962,12,5,17,11,5,2,0.11549007998447319,0.08211734024353566,0.656981156841053,8.05266659034115,185.56933062720324,0.7652366935026803,8.428747610454728,74.79720483967803,0.7787113433222992,6.992970186456055,0.529750818372629,5.172326697890094,0.0002175389305005765,1.1797776225645341e-07
